timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
10/09/2024 14:08:06,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,10-09-2024 14:08:06 pm
11/09/2024 6:13:39,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 6:13
11/09/2024 6:30:24,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 6:30
11/09/2024 7:05:26,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 7:05
11/09/2024 7:22:03,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 7:22
11/09/2024 11:25:10,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 11:25
11/09/2024 11:26:49,2024003,2051,un0000000000002202,FALSE,1,"Failed to verify uvm101_state, Expected value off, Received value: None",WARNING,11/09/2024 11:26
11/09/2024 15:02:28,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,11-09-2024 15:02:28 pm
11/09/2024 15:02:38,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,11-09-2024 15:02:38 pm
11/09/2024 15:34:03,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,11-09-2024 15:34:03 pm
11/09/2024 15:34:12,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,11-09-2024 15:34:12 pm
11/09/2024 18:05:17,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,11-09-2024 18:05:17 pm
