timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
6/09/2024 8:39:53,2024003,Water Pump Flow Rate Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,6/09/2024 8:39
6/09/2024 8:40:45,2024003,Water Pump Flow Rate Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,6/09/2024 8:40
9/09/2024 3:48:10,2024003,Water Pump Flow Rate Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,9/09/2024 3:48
9/09/2024 3:49:02,2024003,Water Pump Flow Rate Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,9/09/2024 3:49
9/09/2024 4:19:05,2024003,Membrane Filtrate/Permeate Water Turbidity Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Fluid Turbidity - System Water Output for trb102_turbidity ,ERROR,9/09/2024 4:19
9/09/2024 4:19:57,2024003,Membrane Filtrate/Permeate Water Turbidity Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Fluid Turbidity - System Water Output for trb102_turbidity ,ERROR,9/09/2024 4:19
11/09/2024 18:29:25,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,11-09-2024 18:29:25 pm
11/09/2024 18:30:19,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,11-09-2024 18:30:19 pm
12/09/2024 8:33:34,2024003,Water Pump Output Pressure Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,ERROR,12/09/2024 8:33
12/09/2024 8:34:27,2024003,Water Pump Output Pressure Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,ERROR,12/09/2024 8:34
13/09/2024 13:45:24,2024003,Water Pump Output Pressure Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,ERROR,13-09-2024 13:45:24 pm
13/09/2024 13:46:16,2024003,Water Pump Output Pressure Below Minimum Threshold,un0000000000002202,FALSE,2,LowLow Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,ERROR,13-09-2024 13:46:16 pm
14/09/2024 0:36:13,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,14/09/2024 0:36
14/09/2024 0:37:05,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,14/09/2024 0:37
14/09/2024 10:06:57,2024003,Water Pump Flow Rate Above Maximum Threshold,un0000000000002202,FALSE,2,HighHigh Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,ERROR,14/09/2024 10:06
